match_id,season,date,venue,team,opp,is_home,toss_won,team_bats_first,toss_won_bat_first,form_rate,form_diff,home_toss_won,home_toss_bat_first,elo_team,elo_opp,venue_win_rate,win_flag,is_home_x_toss_won,elo_diff
654047,2013/14,2013-12-30,Docklands Stadium,Melbourne Renegades,Brisbane Heat,1,1,1,1,0.5,0.0,1,1,1498.5478598120615,1499.4897655713548,1.0,1,1,-0.9419057592933768
654047,2013/14,2013-12-30,Docklands Stadium,Brisbane Heat,Melbourne Renegades,0,0,0,0,0.5,0.0,1,1,1499.4897655713548,1498.5478598120615,1.0,0,0,0.9419057592933768
654051,2013/14,2014-01-01,Bellerive Oval,Hobart Hurricanes,Melbourne Renegades,1,0,0,0,0.5,0.0,0,0,1533.240922009694,1508.5749699726493,1.0,0,0,24.66595203704469
654051,2013/14,2014-01-01,Bellerive Oval,Melbourne Renegades,Hobart Hurricanes,0,1,1,1,0.5,0.0,0,0,1508.5749699726493,1533.240922009694,1.0,1,0,-24.66595203704469
654053,2013/14,2014-01-01,Stadium Australia,Sydney Thunder,Melbourne Stars,0,1,1,1,0.0,-0.75,0,0,1404.1619182880186,1523.5816503503218,1.0,0,0,-119.41973206230318
654053,2013/14,2014-01-01,Stadium Australia,Melbourne Stars,Sydney Thunder,0,0,0,0,0.75,0.75,0,0,1523.5816503503218,1404.1619182880186,1.0,1,0,119.41973206230318
654055,2013/14,2014-01-02,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,1,1,0,0,0.5,0.0,1,0,1489.462655410767,1534.6233134260037,1.0,0,1,-45.16065801523678
654055,2013/14,2014-01-02,"Brisbane Cricket Ground, Woolloongabba",Sydney Sixers,Brisbane Heat,0,0,1,0,0.5,0.0,1,0,1534.6233134260037,1489.462655410767,1.0,1,0,45.16065801523678
654057,2013/14,2014-01-03,Western Australia Cricket Association Ground,Perth Scorchers,Sydney Thunder,1,0,0,0,0.75,0.75,0,0,1537.8388416305957,1397.4698410846484,1.0,1,0,140.3690005459473
654057,2013/14,2014-01-03,Western Australia Cricket Association Ground,Sydney Thunder,Perth Scorchers,0,1,1,1,0.0,-0.75,0,0,1397.4698410846484,1537.8388416305957,1.0,0,0,-140.3690005459473
654059,2013/14,2014-01-04,Docklands Stadium,Melbourne Renegades,Melbourne Stars,1,1,1,1,0.5,-0.25,1,1,1519.2837227905416,1530.273727553692,1.0,0,1,-10.99000476315041
654059,2013/14,2014-01-04,Docklands Stadium,Melbourne Stars,Melbourne Renegades,0,0,0,0,0.75,0.25,1,1,1530.273727553692,1519.2837227905416,1.0,1,0,10.99000476315041
654061,2013/14,2014-01-05,Adelaide Oval,Adelaide Strikers,Sydney Sixers,1,1,1,1,0.5,0.0,1,1,1468.51572891195,1543.3307564955078,1.0,0,1,-74.81502758355782
654061,2013/14,2014-01-05,Adelaide Oval,Sydney Sixers,Adelaide Strikers,0,0,0,0,0.5,0.0,1,1,1543.3307564955078,1468.51572891195,1.0,1,0,74.81502758355782
654063,2013/14,2014-01-07,Western Australia Cricket Association Ground,Perth Scorchers,Hobart Hurricanes,1,1,1,1,0.75,0.25,1,1,1544.005055226133,1522.5321691918018,1.0,1,1,21.472886034331168
654063,2013/14,2014-01-07,Western Australia Cricket Association Ground,Hobart Hurricanes,Perth Scorchers,0,0,0,0,0.5,-0.25,1,1,1522.5321691918018,1544.005055226133,1.0,0,0,-21.472886034331168
654065,2013/14,2014-01-08,Stadium Australia,Sydney Thunder,Brisbane Heat,0,0,0,0,0.0,-0.5,0,0,1391.303627489111,1480.755212341263,1.0,0,0,-89.45158485215188
654065,2013/14,2014-01-08,Stadium Australia,Brisbane Heat,Sydney Thunder,0,1,1,1,0.5,0.5,0,0,1480.755212341263,1391.303627489111,1.0,1,0,89.45158485215188
654067,2013/14,2014-01-09,Melbourne Cricket Ground,Melbourne Stars,Adelaide Strikers,1,0,0,0,0.75,0.375,0,0,1539.95751524652,1460.6364014587577,1.0,1,0,79.32111378776221
654067,2013/14,2014-01-09,Melbourne Cricket Ground,Adelaide Strikers,Melbourne Stars,0,1,1,1,0.375,-0.375,0,0,1460.6364014587577,1539.95751524652,1.0,0,0,-79.32111378776221
654071,2013/14,2014-01-11,Bellerive Oval,Hobart Hurricanes,Sydney Thunder,1,1,1,1,0.375,0.375,1,1,1513.1494228196389,1383.8228321101465,1.0,1,1,129.3265907094924
654071,2013/14,2014-01-11,Bellerive Oval,Sydney Thunder,Hobart Hurricanes,0,0,0,0,0.0,-0.375,1,1,1383.8228321101465,1513.1494228196389,1.0,0,0,-129.3265907094924
654073,2013/14,2014-01-11,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Melbourne Stars,1,1,1,1,0.5,-0.25,1,1,1488.2360077202275,1547.7133264973431,1.0,0,1,-59.47731877711567
654073,2013/14,2014-01-11,"Brisbane Cricket Ground, Woolloongabba",Melbourne Stars,Brisbane Heat,0,0,0,0,0.75,0.25,1,1,1547.7133264973431,1488.2360077202275,1.0,1,0,59.47731877711567
654075,2013/14,2014-01-14,Docklands Stadium,Melbourne Renegades,Sydney Thunder,1,1,1,1,0.5,0.5,1,1,1509.5999350977136,1377.3822555561003,1.0,0,1,132.21767954161328
654075,2013/14,2014-01-14,Docklands Stadium,Sydney Thunder,Melbourne Renegades,0,0,0,0,0.0,-0.5,1,1,1377.3822555561003,1509.5999350977136,1.0,1,0,-132.21767954161328
654077,2013/14,2014-01-15,Sydney Cricket Ground,Sydney Sixers,Hobart Hurricanes,1,1,1,1,0.625,0.125,1,1,1551.2100839487,1519.589999373685,1.0,1,1,31.62008457501497
654077,2013/14,2014-01-15,Sydney Cricket Ground,Hobart Hurricanes,Sydney Sixers,0,0,0,0,0.5,-0.125,1,1,1519.589999373685,1551.2100839487,1.0,0,0,-31.62008457501497
654079,2013/14,2014-01-16,Western Australia Cricket Association Ground,Perth Scorchers,Adelaide Strikers,1,1,1,1,0.75,0.375,1,1,1553.387801598296,1452.8805902079346,1.0,1,1,100.50721139036136
654079,2013/14,2014-01-16,Western Australia Cricket Association Ground,Adelaide Strikers,Perth Scorchers,0,0,0,0,0.375,-0.375,1,1,1452.8805902079346,1553.387801598296,1.0,0,0,-100.50721139036136
654081,2013/14,2014-01-18,Adelaide Oval,Adelaide Strikers,Brisbane Heat,1,0,0,0,0.25,-0.25,0,0,1445.6953378098503,1479.9313734592188,1.0,0,0,-34.23603564936843
654081,2013/14,2014-01-18,Adelaide Oval,Brisbane Heat,Adelaide Strikers,0,1,1,1,0.5,0.25,0,0,1479.9313734592188,1445.6953378098503,1.0,1,0,34.23603564936843
654083,2013/14,2014-01-18,Docklands Stadium,Melbourne Renegades,Sydney Sixers,1,1,0,0,0.375,-0.375,1,0,1495.9680582653418,1560.3024891841158,1.0,0,1,-64.33443091877393
654083,2013/14,2014-01-18,Docklands Stadium,Sydney Sixers,Melbourne Renegades,0,0,1,0,0.75,0.375,1,0,1560.3024891841158,1495.9680582653418,1.0,1,0,64.33443091877393
654085,2013/14,2014-01-21,Melbourne Cricket Ground,Melbourne Stars,Hobart Hurricanes,1,1,0,0,0.875,0.5,1,0,1556.0179607583518,1510.4975941382693,1.0,1,1,45.52036662008254
654085,2013/14,2014-01-21,Melbourne Cricket Ground,Hobart Hurricanes,Melbourne Stars,0,0,1,0,0.375,-0.5,1,0,1510.4975941382693,1556.0179607583518,1.0,0,0,-45.52036662008254
654087,2013/14,2014-01-22,Adelaide Oval,Adelaide Strikers,Melbourne Renegades,1,0,0,0,0.125,-0.125,0,0,1436.6775530855464,1487.7988748814457,1.0,0,0,-51.12132179589935
654087,2013/14,2014-01-22,Adelaide Oval,Melbourne Renegades,Adelaide Strikers,0,1,1,1,0.25,0.125,0,0,1487.7988748814457,1436.6775530855464,1.0,1,0,51.12132179589935
654089,2013/14,2014-01-23,Bellerive Oval,Hobart Hurricanes,Brisbane Heat,1,1,1,1,0.375,-0.125,1,1,1501.8003299768293,1488.9491581835227,1.0,1,1,12.851171793306548
654089,2013/14,2014-01-23,Bellerive Oval,Brisbane Heat,Hobart Hurricanes,0,0,0,0,0.5,0.125,1,1,1488.9491581835227,1501.8003299768293,1.0,0,0,-12.851171793306548
654091,2013/14,2014-01-25,Stadium Australia,Sydney Thunder,Sydney Sixers,0,0,1,0,0.125,-0.75,0,0,1391.014132388472,1568.4716725680119,1.0,0,0,-177.45754017953982
654091,2013/14,2014-01-25,Stadium Australia,Sydney Sixers,Sydney Thunder,0,1,0,0,0.875,0.75,0,0,1568.4716725680119,1391.014132388472,1.0,1,0,177.45754017953982
654093,2013/14,2014-01-27,Melbourne Cricket Ground,Melbourne Stars,Perth Scorchers,1,1,1,1,0.875,0.125,1,1,1564.7152249197918,1560.5730539963802,1.0,1,1,4.142170923411641
654093,2013/14,2014-01-27,Melbourne Cricket Ground,Perth Scorchers,Melbourne Stars,0,0,0,0,0.75,-0.125,1,1,1560.5730539963802,1564.7152249197918,1.0,0,0,-4.142170923411641
654095,2013/14,2014-02-04,Melbourne Cricket Ground,Melbourne Stars,Hobart Hurricanes,1,1,1,1,1.0,0.5,1,1,1574.5960093052977,1511.4306121150203,1.0,0,1,63.16539719027742
654095,2013/14,2014-02-04,Melbourne Cricket Ground,Hobart Hurricanes,Melbourne Stars,0,0,0,0,0.5,-0.5,1,1,1511.4306121150203,1574.5960093052977,1.0,1,0,-63.16539719027742
654097,2013/14,2014-02-05,Sydney Cricket Ground,Sydney Sixers,Perth Scorchers,1,1,0,0,0.875,0.25,1,0,1573.7662711018893,1550.6922696108743,1.0,0,1,23.074001491014997
654097,2013/14,2014-02-05,Sydney Cricket Ground,Perth Scorchers,Sydney Sixers,0,0,1,0,0.625,-0.25,1,0,1550.6922696108743,1573.7662711018893,1.0,1,0,-23.074001491014997
654099,2013/14,2014-02-07,Western Australia Cricket Association Ground,Perth Scorchers,Hobart Hurricanes,1,1,1,1,0.625,0.125,1,1,1561.3554180858855,1523.228889140162,1.0,1,1,38.12652894572352
654099,2013/14,2014-02-07,Western Australia Cricket Association Ground,Hobart Hurricanes,Perth Scorchers,0,0,0,0,0.5,-0.125,1,1,1523.228889140162,1561.3554180858855,1.0,0,0,-38.12652894572352
756735,2014/15,2014-12-18,Adelaide Oval,Adelaide Strikers,Melbourne Stars,1,0,0,0,0.125,-0.75,0,0,1428.1384156878296,1562.797732280156,1.0,1,0,-134.65931659232638
756735,2014/15,2014-12-18,Adelaide Oval,Melbourne Stars,Adelaide Strikers,0,1,1,1,0.875,0.75,0,0,1562.797732280156,1428.1384156878296,1.0,0,0,134.65931659232638
756737,2014/15,2014-12-19,Sydney Cricket Ground,Sydney Sixers,Melbourne Renegades,1,1,0,0,0.75,0.375,1,0,1563.103122626878,1496.3380122791625,1.0,1,1,66.76511034771556
756737,2014/15,2014-12-19,Sydney Cricket Ground,Melbourne Renegades,Sydney Sixers,0,0,1,0,0.375,-0.375,1,0,1496.3380122791625,1563.103122626878,1.0,0,0,-66.76511034771556
756739,2014/15,2014-12-20,Melbourne Cricket Ground,Melbourne Stars,Hobart Hurricanes,1,1,0,0,0.75,0.375,1,0,1549.1050055670053,1514.321875053917,1.0,0,1,34.78313051308828
756739,2014/15,2014-12-20,Melbourne Cricket Ground,Hobart Hurricanes,Melbourne Stars,0,0,1,0,0.375,-0.375,1,0,1514.321875053917,1549.1050055670053,1.0,1,0,-34.78313051308828
756741,2014/15,2014-12-21,Stadium Australia,Sydney Thunder,Brisbane Heat,0,0,1,0,0.125,-0.25,0,0,1385.7195338545946,1479.3188760453318,1.0,1,0,-93.59934219073716
756741,2014/15,2014-12-21,Stadium Australia,Brisbane Heat,Sydney Thunder,0,1,0,0,0.375,0.25,0,0,1479.3188760453318,1385.7195338545946,1.0,0,0,93.59934219073716
756743,2014/15,2014-12-22,Western Australia Cricket Association Ground,Perth Scorchers,Adelaide Strikers,1,1,1,1,0.75,0.5,1,1,1570.2624321721305,1441.8311424009803,1.0,0,1,128.4312897711502
756743,2014/15,2014-12-22,Western Australia Cricket Association Ground,Adelaide Strikers,Perth Scorchers,0,0,0,0,0.25,-0.5,1,1,1441.8311424009803,1570.2624321721305,1.0,1,0,-128.4312897711502
756745,2014/15,2014-12-23,Bellerive Oval,Hobart Hurricanes,Sydney Sixers,1,1,1,1,0.5,-0.25,1,1,1525.3196826457272,1571.2047780292028,1.0,0,1,-45.88509538347557
756745,2014/15,2014-12-23,Bellerive Oval,Sydney Sixers,Hobart Hurricanes,0,0,0,0,0.75,0.25,1,1,1571.2047780292028,1525.3196826457272,1.0,1,0,45.88509538347557
756747,2014/15,2014-12-26,Western Australia Cricket Association Ground,Perth Scorchers,Melbourne Renegades,1,1,1,1,0.75,0.375,1,1,1556.7255333878563,1488.2363568768378,1.0,1,1,68.48917651101851
756747,2014/15,2014-12-26,Western Australia Cricket Association Ground,Melbourne Renegades,Perth Scorchers,0,0,0,0,0.375,-0.375,1,1,1488.2363568768378,1556.7255333878563,1.0,0,0,-68.48917651101851
756749,2014/15,2014-12-27,Stadium Australia,Sydney Thunder,Sydney Sixers,0,1,0,0,0.25,-0.625,0,0,1398.3502035512988,1579.891724027128,1.0,0,0,-181.5415204758292
756749,2014/15,2014-12-27,Stadium Australia,Sydney Sixers,Sydney Thunder,0,0,1,0,0.875,0.625,0,0,1579.891724027128,1398.3502035512988,1.0,1,0,181.5415204758292
756751,2014/15,2014-12-28,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Melbourne Stars,1,0,1,0,0.25,-0.375,0,0,1466.6882063486275,1538.107197975195,1.0,1,0,-71.4189916265675
756751,2014/15,2014-12-28,"Brisbane Cricket Ground, Woolloongabba",Melbourne Stars,Brisbane Heat,0,1,0,0,0.625,0.375,0,0,1538.107197975195,1466.6882063486275,1.0,0,0,71.4189916265675
756753,2014/15,2014-12-29,Sydney Cricket Ground,Sydney Sixers,Perth Scorchers,1,0,0,0,0.875,0.125,0,0,1585.0953094642975,1564.779399843093,1.0,0,0,20.315909621204582
756753,2014/15,2014-12-29,Sydney Cricket Ground,Perth Scorchers,Sydney Sixers,0,1,1,1,0.75,-0.125,0,0,1564.779399843093,1585.0953094642975,1.0,1,0,-20.315909621204582
756755,2014/15,2014-12-30,Docklands Stadium,Melbourne Renegades,Sydney Thunder,1,1,0,0,0.375,0.125,1,0,1480.1824904216012,1393.1466181141293,1.0,1,1,87.03587230747189
756755,2014/15,2014-12-30,Docklands Stadium,Sydney Thunder,Melbourne Renegades,0,0,1,0,0.25,-0.125,1,0,1393.1466181141293,1480.1824904216012,1.0,0,0,-87.03587230747189
756757,2014/15,2014-12-31,Adelaide Oval,Adelaide Strikers,Hobart Hurricanes,1,0,0,0,0.375,-0.125,0,0,1455.3680411852545,1516.632736647802,1.0,1,0,-61.26469546254748
756757,2014/15,2014-12-31,Adelaide Oval,Hobart Hurricanes,Adelaide Strikers,0,1,1,1,0.5,0.125,0,0,1516.632736647802,1455.3680411852545,1.0,0,0,61.26469546254748
756759,2014/15,2015-01-01,Western Australia Cricket Association Ground,Perth Scorchers,Sydney Thunder,1,0,0,0,0.75,0.5,0,0,1575.36347319083,1385.6005923661414,1.0,0,0,189.76288082468864
756759,2014/15,2015-01-01,Western Australia Cricket Association Ground,Sydney Thunder,Perth Scorchers,0,1,1,1,0.25,-0.5,0,0,1385.6005923661414,1575.36347319083,1.0,1,0,-189.76288082468864
756761,2014/15,2015-01-02,Bellerive Oval,Hobart Hurricanes,Brisbane Heat,1,1,0,0,0.375,0.0,1,0,1504.8874487147925,1478.715338078328,1.0,1,1,26.172110636464595
756761,2014/15,2015-01-02,Bellerive Oval,Brisbane Heat,Hobart Hurricanes,0,0,1,0,0.375,0.0,1,0,1478.715338078328,1504.8874487147925,1.0,0,0,-26.172110636464595
756763,2014/15,2015-01-03,Docklands Stadium,Melbourne Renegades,Melbourne Stars,1,1,0,0,0.375,-0.125,1,0,1487.728516169589,1526.0800662454947,1.0,0,1,-38.35155007590561
756763,2014/15,2015-01-03,Docklands Stadium,Melbourne Stars,Melbourne Renegades,0,0,1,0,0.5,0.125,1,0,1526.0800662454947,1487.728516169589,1.0,1,0,38.35155007590561
756765,2014/15,2015-01-04,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Adelaide Strikers,1,0,1,0,0.375,0.0,0,0,1469.4672103429532,1467.113329118264,1.0,0,0,2.353881224689303
756765,2014/15,2015-01-04,"Brisbane Cricket Ground, Woolloongabba",Adelaide Strikers,Brisbane Heat,0,1,0,0,0.375,0.0,0,0,1467.113329118264,1469.4672103429532,1.0,1,0,-2.353881224689303
756769,2014/15,2015-01-06,Adelaide Oval,Adelaide Strikers,Perth Scorchers,1,1,0,0,0.5,-0.125,1,0,1477.18107822942,1560.3869447994095,1.0,0,1,-83.20586656998944
756769,2014/15,2015-01-06,Adelaide Oval,Perth Scorchers,Adelaide Strikers,0,0,1,0,0.625,0.125,1,0,1560.3869447994095,1477.18107822942,1.0,1,0,83.20586656998944
756789,2014/15,2015-01-07,Bellerive Oval,Hobart Hurricanes,Melbourne Renegades,1,1,0,0,0.5,0.25,1,0,1514.1355764501673,1478.82790088725,1.0,0,1,35.30767556291721
756789,2014/15,2015-01-07,Bellerive Oval,Melbourne Renegades,Hobart Hurricanes,0,0,1,0,0.25,-0.25,1,0,1478.82790088725,1514.1355764501673,1.0,1,0,-35.30767556291721
756773,2014/15,2015-01-08,Western Australia Cricket Association Ground,Perth Scorchers,Brisbane Heat,1,0,0,0,0.625,0.25,0,0,1568.0368453394183,1459.399461231797,1.0,1,0,108.6373841076213
756773,2014/15,2015-01-08,Western Australia Cricket Association Ground,Brisbane Heat,Perth Scorchers,0,1,1,1,0.375,-0.25,0,0,1459.399461231797,1568.0368453394183,1.0,0,0,-108.6373841076213
756777,2014/15,2015-01-10,Melbourne Cricket Ground,Melbourne Stars,Melbourne Renegades,1,0,0,0,0.5,0.125,0,0,1534.9806815278337,1489.840653521536,1.0,1,0,45.1400280062976
756777,2014/15,2015-01-10,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,0,1,1,1,0.375,-0.125,0,0,1489.840653521536,1534.9806815278337,1.0,0,0,-45.1400280062976
756779,2014/15,2015-01-11,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,1,0,0,0,0.5,-0.25,0,0,1503.1228238158812,1575.0080810450304,1.0,0,0,-71.88525722914915
756779,2014/15,2015-01-11,Bellerive Oval,Perth Scorchers,Hobart Hurricanes,0,1,1,1,0.75,0.25,0,0,1575.0080810450304,1503.1228238158812,1.0,1,0,71.88525722914915
756781,2014/15,2015-01-11,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,1,0,1,0,0.25,-0.5,0,0,1452.4282255261849,1574.5112361165604,1.0,0,0,-122.08301059037558
756781,2014/15,2015-01-11,"Brisbane Cricket Ground, Woolloongabba",Sydney Sixers,Brisbane Heat,0,1,0,0,0.75,0.5,0,0,1574.5112361165604,1452.4282255261849,1.0,1,0,122.08301059037558
756785,2014/15,2015-01-13,Docklands Stadium,Melbourne Renegades,Brisbane Heat,1,1,0,0,0.375,0.125,1,0,1481.1326265884559,1445.8042417469837,1.0,1,1,35.32838484147214
756785,2014/15,2015-01-13,Docklands Stadium,Brisbane Heat,Melbourne Renegades,0,0,1,0,0.25,-0.125,1,0,1445.8042417469837,1481.1326265884559,1.0,0,0,-35.32838484147214
756787,2014/15,2015-01-14,Sydney Cricket Ground,Sydney Sixers,Adelaide Strikers,1,0,0,0,0.75,0.25,0,0,1581.1352198957616,1469.5311776894114,1.0,0,0,111.60404220635019
756787,2014/15,2015-01-14,Sydney Cricket Ground,Adelaide Strikers,Sydney Sixers,0,1,1,1,0.5,-0.25,0,0,1469.5311776894114,1581.1352198957616,1.0,1,0,-111.60404220635019
756797,2014/15,2015-01-15,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Hobart Hurricanes,1,0,1,0,0.125,-0.25,0,0,1436.817584325053,1495.1628207693236,1.0,1,0,-58.34523644427054
756797,2014/15,2015-01-15,"Brisbane Cricket Ground, Woolloongabba",Hobart Hurricanes,Brisbane Heat,0,1,0,0,0.375,0.25,0,0,1495.1628207693236,1436.817584325053,1.0,0,0,58.34523644427054
756791,2014/15,2015-01-17,Sydney Showground Stadium,Sydney Thunder,Melbourne Stars,1,0,1,0,0.375,-0.125,0,0,1400.577120757562,1543.6887084609139,0.5,0,0,-143.11158770335192
756791,2014/15,2015-01-17,Sydney Showground Stadium,Melbourne Stars,Sydney Thunder,0,1,0,0,0.5,0.125,0,0,1543.6887084609139,1400.577120757562,0.5,1,0,143.11158770335192
756793,2014/15,2015-01-19,Docklands Stadium,Melbourne Renegades,Adelaide Strikers,1,0,0,0,0.5,-0.125,0,0,1490.1192840103865,1482.6372944122134,1.0,0,0,7.481989598173186
756793,2014/15,2015-01-19,Docklands Stadium,Adelaide Strikers,Melbourne Renegades,0,1,1,1,0.625,0.125,0,0,1482.6372944122134,1490.1192840103865,1.0,1,0,-7.481989598173186
756795,2014/15,2015-01-21,Melbourne Cricket Ground,Melbourne Stars,Perth Scorchers,1,0,0,0,0.5,-0.25,0,0,1549.7877908503608,1582.968084091588,1.0,1,0,-33.18029324122722
756795,2014/15,2015-01-21,Melbourne Cricket Ground,Perth Scorchers,Melbourne Stars,0,1,1,1,0.75,0.25,0,0,1582.968084091588,1549.7877908503608,1.0,0,0,33.18029324122722
756775,2014/15,2015-01-22,Sydney Cricket Ground,Sydney Sixers,Sydney Thunder,1,1,0,0,0.625,0.25,1,0,1568.0291031729596,1394.478038368115,1.0,1,1,173.5510648048446
756775,2014/15,2015-01-22,Sydney Cricket Ground,Sydney Thunder,Sydney Sixers,0,0,1,0,0.375,-0.25,1,0,1394.478038368115,1568.0291031729596,1.0,0,0,-173.5510648048446
756799,2014/15,2015-01-24,Adelaide Oval,Adelaide Strikers,Sydney Sixers,1,0,0,0,0.75,0.125,0,0,1492.8526101003304,1573.4117064554182,1.0,0,0,-80.55909635508783
756799,2014/15,2015-01-24,Adelaide Oval,Sydney Sixers,Adelaide Strikers,0,1,1,1,0.625,-0.125,0,0,1573.4117064554182,1492.8526101003304,1.0,1,0,80.55909635508783
756801,2014/15,2015-01-25,Western Australia Cricket Association Ground,Perth Scorchers,Melbourne Stars,1,1,1,1,0.625,0.125,1,1,1572.015971262024,1560.7399036799247,1.0,1,1,11.276067582099358
756801,2014/15,2015-01-25,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,0,0,0,0,0.5,-0.125,1,1,1560.7399036799247,1572.015971262024,1.0,0,0,-11.276067582099358
756803,2014/15,2015-01-28,Manuka Oval,Perth Scorchers,Sydney Sixers,0,0,0,0,0.75,0.0,0,0,1581.6915338538179,1581.1337074472924,0.5,1,0,0.5578264065254643
756803,2014/15,2015-01-28,Manuka Oval,Sydney Sixers,Perth Scorchers,0,1,1,1,0.75,0.0,0,0,1581.1337074472924,1581.6915338538179,0.5,0,0,-0.5578264065254643
897697,2015/16,2015-12-18,Adelaide Oval,Adelaide Strikers,Melbourne Stars,1,0,1,0,0.75,0.25,0,0,1485.1306091084562,1551.064341088131,1.0,1,0,-65.9337319796748
897697,2015/16,2015-12-18,Adelaide Oval,Melbourne Stars,Adelaide Strikers,0,1,0,0,0.5,-0.25,0,0,1551.064341088131,1485.1306091084562,1.0,0,0,65.9337319796748
897699,2015/16,2015-12-19,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Melbourne Renegades,1,1,1,1,0.25,-0.125,1,1,1448.481285284178,1479.9039683222695,1.0,0,1,-31.422683038091463
897699,2015/16,2015-12-19,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,0,0,0,0,0.375,0.125,1,1,1479.9039683222695,1448.481285284178,1.0,1,0,31.422683038091463
897701,2015/16,2015-12-20,Sydney Cricket Ground,Sydney Sixers,Hobart Hurricanes,1,1,1,1,0.625,0.375,1,1,1571.1497629680982,1483.4991198101986,1.0,1,1,87.6506431578996
897701,2015/16,2015-12-20,Sydney Cricket Ground,Hobart Hurricanes,Sydney Sixers,0,0,0,0,0.25,-0.375,1,1,1483.4991198101986,1571.1497629680982,1.0,0,0,-87.6506431578996
897705,2015/16,2015-12-21,Western Australia Cricket Association Ground,Perth Scorchers,Adelaide Strikers,1,1,1,1,0.75,0.0,1,1,1591.675478333012,1497.005876606376,1.0,0,1,94.66960172663607
897705,2015/16,2015-12-21,Western Australia Cricket Association Ground,Adelaide Strikers,Perth Scorchers,0,0,0,0,0.75,0.0,1,1,1497.005876606376,1591.675478333012,1.0,1,0,-94.66960172663607
897707,2015/16,2015-12-22,Bellerive Oval,Hobart Hurricanes,Brisbane Heat,1,1,1,1,0.25,0.0,1,1,1475.9697157922296,1439.383244887375,1.0,1,1,36.58647090485465
897707,2015/16,2015-12-22,Bellerive Oval,Brisbane Heat,Hobart Hurricanes,0,0,0,0,0.25,0.0,1,1,1439.383244887375,1475.9697157922296,1.0,0,0,-36.58647090485465
897709,2015/16,2015-12-23,Docklands Stadium,Melbourne Renegades,Sydney Sixers,1,0,1,0,0.5,-0.125,0,0,1489.0020087190726,1578.6791669860672,1.0,0,0,-89.67715826699464
897709,2015/16,2015-12-23,Docklands Stadium,Sydney Sixers,Melbourne Renegades,0,1,0,0,0.625,0.125,0,0,1578.6791669860672,1489.0020087190726,1.0,1,0,89.67715826699464
897711,2015/16,2015-12-26,Western Australia Cricket Association Ground,Perth Scorchers,Brisbane Heat,1,0,0,0,0.625,0.5,0,0,1579.0161592026675,1430.4324129572256,1.0,1,0,148.58374624544194
897711,2015/16,2015-12-26,Western Australia Cricket Association Ground,Brisbane Heat,Perth Scorchers,0,1,1,1,0.125,-0.5,0,0,1430.4324129572256,1579.0161592026675,1.0,0,0,-148.58374624544194
897713,2015/16,2015-12-27,Sydney Cricket Ground,Sydney Sixers,Melbourne Stars,1,1,1,1,0.625,0.125,1,1,1586.1538828765354,1539.1890735902111,1.0,0,1,46.964809286324225
897713,2015/16,2015-12-27,Sydney Cricket Ground,Melbourne Stars,Sydney Sixers,0,0,0,0,0.5,-0.125,1,1,1539.1890735902111,1586.1538828765354,1.0,1,0,-46.964809286324225
897715,2015/16,2015-12-28,Sydney Showground Stadium,Sydney Thunder,Adelaide Strikers,1,0,0,0,0.375,-0.375,0,0,1389.0954350856564,1509.6651957367205,1.0,1,0,-120.56976065106414
897715,2015/16,2015-12-28,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,0,1,1,1,0.75,0.375,0,0,1509.6651957367205,1389.0954350856564,1.0,0,0,120.56976065106414
897717,2015/16,2015-12-29,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Hobart Hurricanes,1,0,0,0,0.125,-0.125,0,0,1424.466038386613,1484.920547722379,1.0,0,0,-60.45450933576603
897717,2015/16,2015-12-29,"Brisbane Cricket Ground, Woolloongabba",Hobart Hurricanes,Brisbane Heat,0,1,1,1,0.25,0.125,0,0,1484.920547722379,1424.466038386613,1.0,1,0,60.45450933576603
897719,2015/16,2015-12-30,Docklands Stadium,Melbourne Renegades,Perth Scorchers,1,0,1,0,0.5,-0.25,0,0,1481.5272928286045,1584.98253377328,1.0,0,0,-103.45524094467555
897719,2015/16,2015-12-30,Docklands Stadium,Perth Scorchers,Melbourne Renegades,0,1,0,0,0.75,0.25,0,0,1584.98253377328,1481.5272928286045,1.0,1,0,103.45524094467555
897721,2015/16,2015-12-31,Adelaide Oval,Adelaide Strikers,Sydney Sixers,1,1,0,0,0.625,0.0,1,0,1496.3278267776366,1574.8103005618289,1.0,1,1,-78.48247378419228
897721,2015/16,2015-12-31,Adelaide Oval,Sydney Sixers,Adelaide Strikers,0,0,1,0,0.625,0.0,1,0,1574.8103005618289,1496.3278267776366,1.0,0,0,78.48247378419228
